Date,site_temp_min,site_temp_max,site_temp_WMO,site_temp_USGS,Barom,RelHum,WindGustSpeed,WindSpeed,VecAvgWindDir
9/30/17,-2.1,2.9,0.4,-0.6,nan,nan,nan,nan,nan
10/1/17,-2,2.4,0.2,-0.9,nan,nan,nan,nan,nan
10/2/17,0.8,2.9,1.9,1.7,nan,40.1,nan,nan,nan
10/3/17,-1.6,2.5,0.5,-0.5,nan,nan,nan,nan,nan
10/4/17,-0.9,4.4,1.7,1.9,nan,54.7,nan,nan,nan
10/5/17,-1.2,2.8,0.8,-0.4,nan,nan,nan,nan,nan
10/6/17,-3.6,-0.9,-2.2,-2.2,nan,nan,nan,nan,nan
10/7/17,-3.8,1.4,-1.2,-2.5,nan,nan,nan,nan,nan
10/8/17,-3,0.8,-1.1,-2,nan,98.3,nan,nan,nan
10/9/17,-4.6,-1.2,-2.9,-3.7,nan,nan,nan,nan,nan
10/10/17,-6.4,-1.3,-3.8,-4.5,nan,nan,nan,nan,nan
10/11/17,-6.3,-2.1,-4.2,-4.9,nan,88,nan,nan,nan
10/12/17,-7,-2.9,-5,-5.5,nan,76.5,nan,nan,nan
10/13/17,-9.6,-4.6,-7.1,-7.7,nan,84.7,nan,nan,nan
10/14/17,-4.5,-3.7,-4.1,-4.2,nan,100,nan,nan,nan
10/15/17,-4.8,-1.9,-3.4,-3.5,nan,98.3,nan,nan,nan
10/16/17,-4.9,-3.2,-4,-4.3,nan,100,nan,nan,nan
10/17/17,-7.1,-3.5,-5.3,-5.9,nan,100,nan,nan,nan
10/18/17,-7,-4.3,-5.7,-6.1,nan,nan,nan,nan,nan
10/19/17,-5.7,-3.5,-4.6,-4.9,nan,nan,nan,nan,nan
10/20/17,-6.1,-3.5,-4.8,-4.8,nan,nan,nan,nan,nan
10/21/17,-7.9,-6.3,-7.1,-7.3,nan,nan,nan,nan,nan
10/22/17,-7.6,-1.7,-4.6,-4.9,nan,nan,nan,nan,nan
10/23/17,-5.1,-2.1,-3.6,-4.3,nan,nan,nan,nan,nan
10/24/17,-7.1,-4,-5.6,-5.7,nan,nan,nan,nan,nan
10/25/17,-5.7,-1.9,-3.8,-3.5,nan,nan,nan,nan,nan
10/26/17,-5.8,-3.5,-4.6,-4.8,nan,nan,nan,nan,nan
10/27/17,-3.4,1.3,-1,-0.4,nan,nan,nan,nan,nan
10/28/17,-5.1,0,-2.5,-3,nan,nan,nan,nan,nan
10/29/17,-1.6,6,2.2,2.1,nan,nan,nan,nan,nan
10/30/17,-0.6,4.5,1.9,0.6,nan,nan,nan,nan,nan
10/31/17,-2.9,-0.8,-1.9,-1.8,nan,nan,nan,nan,nan
11/1/17,-8.7,-1.5,-5.1,-6.5,nan,nan,nan,nan,nan
11/2/17,-11.2,-6,-8.6,-9.6,nan,nan,nan,nan,nan
11/3/17,-7.7,-1.9,-4.8,-4.1,nan,nan,nan,nan,nan
11/4/17,-10.1,-4.6,-7.3,-8.1,nan,nan,nan,nan,nan
11/5/17,-11.9,-4.6,-8.3,-9.5,nan,nan,nan,nan,nan
11/6/17,-10.9,-8.4,-9.7,-9.4,nan,nan,nan,nan,nan
11/7/17,-12.2,-8,-10.1,-11.1,nan,nan,nan,nan,nan
11/8/17,-8.4,3.2,-2.6,-3.8,nan,nan,nan,nan,nan
11/9/17,-5.3,2,-1.6,-3.3,nan,nan,nan,nan,nan
11/10/17,-10.3,-4.8,-7.6,-8.4,nan,nan,nan,nan,nan
11/11/17,-13.1,-8.6,-10.9,-11.3,nan,nan,nan,nan,nan
11/12/17,-15.1,-10.5,-12.8,-13.4,nan,nan,nan,nan,nan
11/13/17,-14.8,-7.9,-11.3,-10.9,nan,nan,nan,nan,nan
11/14/17,-16.6,-14.3,-15.5,-15.8,nan,nan,nan,nan,nan
11/15/17,-16.5,-14.6,-15.6,-15.7,nan,nan,nan,nan,nan
11/16/17,-15.4,-9.3,-12.4,-13.3,nan,nan,nan,nan,nan
11/17/17,-14.1,-9.2,-11.6,-11.8,nan,nan,nan,nan,nan
11/18/17,-16.8,-8.7,-12.7,-13.5,nan,nan,nan,nan,nan
11/19/17,-19.4,-16.9,-18.2,-18.4,nan,nan,nan,nan,nan
11/20/17,-17.5,-11,-14.2,-13.2,nan,nan,nan,nan,nan
11/21/17,-12.4,-6.8,-9.6,-9,nan,nan,nan,nan,nan
11/22/17,-9.4,-3.9,-6.6,-5.8,nan,nan,nan,nan,nan
11/23/17,-11.3,-5.8,-8.6,-9.1,nan,nan,nan,nan,nan
11/24/17,-9.9,-6.8,-8.4,-8.5,nan,nan,nan,nan,nan
11/25/17,-10.4,-7.5,-8.9,-8.9,nan,nan,nan,nan,nan
11/26/17,-12.9,-7.1,-10,-10.1,nan,nan,nan,nan,nan
11/27/17,-15,-8,-11.5,-11.3,nan,nan,nan,nan,nan
11/28/17,-8.2,-6.3,-7.2,-7.3,nan,nan,nan,nan,nan
11/29/17,-9.1,-6,-7.6,-7.1,nan,nan,nan,nan,nan
11/30/17,-7.7,-6.6,-7.2,-7.3,nan,nan,nan,nan,nan
12/1/17,-10.6,-7.7,-9.2,-9.1,nan,nan,nan,nan,nan
12/2/17,-12.5,-8.4,-10.5,-10.5,nan,nan,nan,nan,nan
12/3/17,-9.7,-5.6,-7.7,-7.7,nan,nan,nan,nan,nan
12/4/17,-6.1,-4.6,-5.4,-5.2,nan,nan,nan,nan,nan
12/5/17,-7.5,-2.5,-5,-5.8,nan,nan,nan,nan,nan
12/6/17,-4.2,0.7,-1.8,-2.4,nan,nan,nan,nan,nan
12/7/17,-1.9,2.3,0.2,0.5,nan,nan,nan,nan,nan
12/8/17,-2.3,2,-0.2,-0.3,nan,nan,nan,nan,nan
12/9/17,-2,0.4,-0.8,-0.9,nan,nan,nan,nan,nan
12/10/17,-4.9,-0.5,-2.7,-3.1,nan,nan,nan,nan,nan
12/11/17,-3.5,0.4,-1.6,-1.5,nan,nan,nan,nan,nan
12/12/17,-3.6,-1.5,-2.5,-2.3,nan,nan,nan,nan,nan
12/13/17,-4.6,0.6,-2,-2.1,nan,nan,nan,nan,nan
12/14/17,-4,0,-2,-1.5,nan,nan,nan,nan,nan
12/15/17,-7.6,-4.2,-5.9,-6.7,nan,nan,nan,nan,nan
12/16/17,-8.4,-5.3,-6.8,-6.9,nan,nan,nan,nan,nan
12/17/17,-8.9,-5.7,-7.3,-7.7,nan,nan,nan,nan,nan
12/18/17,-12.4,-8.9,-10.6,-10.6,nan,nan,nan,nan,nan
12/19/17,-11.2,-8.9,-10.1,-10.7,nan,nan,nan,nan,nan
12/20/17,-11.1,-7.4,-9.2,-9.3,nan,nan,nan,nan,nan
12/21/17,-12.1,-8,-10.1,-10.6,nan,nan,nan,nan,nan
12/22/17,-10,-5.3,-7.6,-7.4,nan,nan,nan,nan,nan
12/23/17,-5.2,2.3,-1.4,-1.1,nan,nan,nan,nan,nan
12/24/17,-3.3,0.8,-1.3,-1.6,nan,nan,nan,nan,nan
12/25/17,-10.1,-3.4,-6.7,-7.4,nan,nan,nan,nan,nan
12/26/17,-15.4,-10.2,-12.8,-11.4,nan,nan,nan,nan,nan
12/27/17,-17.5,-10.7,-14.1,-15,nan,nan,nan,nan,nan
12/28/17,-18.6,-10.8,-14.7,-13.6,nan,nan,nan,nan,nan
12/29/17,-20.8,-18.4,-19.6,-19.4,nan,nan,nan,nan,nan
12/30/17,-23.5,-16.9,-20.2,-21.4,nan,nan,nan,nan,nan
12/31/17,-17.2,-8.6,-12.9,-12.5,nan,nan,nan,nan,nan
1/1/18,-10.2,-4.6,-7.4,-7,nan,nan,nan,nan,nan
1/2/18,-4.4,-3.5,-3.9,-3.8,nan,nan,nan,nan,nan
1/3/18,-4.8,-3.1,-3.9,-4.1,nan,nan,nan,nan,nan
1/4/18,-4.8,-2.4,-3.6,-3.6,nan,nan,nan,nan,nan
1/5/18,-5.8,-1.7,-3.7,-2.8,nan,nan,nan,nan,nan
1/6/18,-8.9,-5.6,-7.3,-7,nan,nan,nan,nan,nan
1/7/18,-8,-5.8,-6.9,-6.6,nan,nan,nan,nan,nan
1/8/18,-15.7,-6.7,-11.2,-9.4,nan,nan,nan,nan,nan
1/9/18,-23.1,-15.9,-19.5,-20.1,nan,nan,nan,nan,nan
1/10/18,-22.9,-16.4,-19.6,-21,nan,nan,nan,nan,nan
1/11/18,-16.8,-10.8,-13.8,-13.7,nan,nan,nan,nan,nan
1/12/18,-10.8,-7.5,-9.2,-9.4,nan,nan,nan,nan,nan
1/13/18,-8.9,-1.9,-5.4,-5.7,nan,nan,nan,nan,nan
1/14/18,-1.8,3,0.6,1.1,nan,nan,nan,nan,nan
1/15/18,0,4.6,2.3,1.8,nan,nan,nan,nan,nan
1/16/18,-3.6,4,0.2,1,nan,nan,nan,nan,nan
1/17/18,-6.4,-3.6,-5,-5.1,nan,nan,nan,nan,nan
1/18/18,-8,-4.9,-6.4,-6.9,nan,nan,nan,nan,nan
1/19/18,-7.1,-4.9,-6,-5.7,nan,nan,nan,nan,nan
1/20/18,-7.4,-5.4,-6.4,-6,nan,nan,nan,nan,nan
1/21/18,-9.6,-6.5,-8.1,-8.2,nan,nan,nan,nan,nan
1/22/18,-11.3,-8.7,-10,-9.8,nan,nan,nan,nan,nan
1/23/18,-12.7,-8.7,-10.7,-11,nan,nan,nan,nan,nan
1/24/18,-11.7,-8.3,-10,-10.1,nan,nan,nan,nan,nan
1/25/18,-11.8,-8.5,-10.2,-9.6,nan,nan,nan,nan,nan
1/26/18,-12.6,-10.4,-11.5,-11.6,nan,nan,nan,nan,nan
1/27/18,-12.4,-9.3,-10.8,-10.6,nan,nan,nan,nan,nan
1/28/18,-16.5,-12.4,-14.5,-14.6,nan,nan,nan,nan,nan
1/29/18,-16.4,-12.1,-14.3,-14.2,nan,nan,nan,nan,nan
1/30/18,-17.5,-13.6,-15.6,-16.4,nan,nan,nan,nan,nan
1/31/18,-19.2,-15.6,-17.4,-17.3,nan,nan,nan,nan,nan
2/1/18,-19.4,-16.8,-18.1,-18,nan,nan,nan,nan,nan
2/2/18,-22.2,-17.6,-19.9,-19.8,nan,nan,nan,nan,nan
2/3/18,-21.7,-14.5,-18.1,-19.1,nan,nan,nan,nan,nan
2/4/18,-14.8,-7,-10.9,-11,nan,nan,nan,nan,nan
2/5/18,-8.4,-4.3,-6.3,-6.8,nan,nan,nan,nan,nan
2/6/18,-10.3,-5.1,-7.7,-8,nan,nan,nan,nan,nan
2/7/18,-9.8,-6.7,-8.3,-7.7,nan,nan,nan,nan,nan
2/8/18,-16.3,-9.9,-13.1,-13.7,nan,nan,nan,nan,nan
2/9/18,-12.9,-0.3,-6.6,-8.5,nan,nan,nan,nan,nan
2/10/18,-5.4,-0.7,-3.1,-3.6,nan,nan,nan,nan,nan
2/11/18,-6.1,-2.6,-4.3,-4.3,nan,nan,nan,nan,nan
2/12/18,-10.1,-3.5,-6.8,-7.2,nan,nan,nan,nan,nan
2/13/18,-8.1,-5.2,-6.6,-7.3,nan,nan,nan,nan,nan
2/14/18,-11.6,-6.2,-8.9,-9.8,nan,nan,nan,nan,nan
2/15/18,-11.4,-8.6,-10,-10.4,nan,nan,nan,nan,nan
2/16/18,-14.4,-9.3,-11.8,-11.9,nan,nan,nan,nan,nan
2/17/18,-16.4,-13.6,-15,-15.4,nan,nan,nan,nan,nan
2/18/18,-14.6,-10.3,-12.4,-13,nan,nan,nan,nan,nan
2/19/18,-12.2,-7.7,-9.9,-10.8,nan,nan,nan,nan,nan
2/20/18,-9.8,-7.8,-8.8,-8.7,nan,nan,nan,nan,nan
2/21/18,-9.9,-4.5,-7.2,-8.1,nan,nan,nan,nan,nan
2/22/18,-11.9,-5.5,-8.7,-8.3,nan,nan,nan,nan,nan
2/23/18,-10.5,-7.3,-8.9,-8.4,nan,nan,nan,nan,nan
2/24/18,-14.1,-10.3,-12.2,-12.6,nan,nan,nan,nan,nan
2/25/18,-14.9,-10.2,-12.5,-12.6,nan,nan,nan,nan,nan
2/26/18,-15.2,-8.9,-12.1,-12.9,nan,nan,nan,nan,nan
2/27/18,-11.4,-8.9,-10.2,-10.1,nan,nan,nan,nan,nan
2/28/18,-15.7,-11,-13.3,-12.2,nan,nan,nan,nan,nan
3/1/18,-19.8,-15.8,-17.8,-17.8,nan,nan,nan,nan,nan
3/2/18,-20.5,-13.3,-16.9,-18.6,nan,nan,nan,nan,nan
3/3/18,-13.1,-4.4,-8.7,-9.4,nan,nan,nan,nan,nan
3/4/18,-9.9,-4.2,-7,-7.3,nan,nan,nan,nan,nan
3/5/18,-16,-8.9,-12.5,-13.5,nan,nan,nan,nan,nan
3/6/18,-15.2,-10.8,-13,-12.9,nan,nan,nan,nan,nan
3/7/18,-13.1,-10,-11.5,-11.6,nan,nan,nan,nan,nan
3/8/18,-11.9,-10.2,-11.1,-11.1,nan,nan,nan,nan,nan
3/9/18,-11.7,-9.1,-10.4,-10.4,nan,nan,nan,nan,nan
3/10/18,-11.6,-7.3,-9.5,-10.1,nan,nan,nan,nan,nan
3/11/18,-7.2,-4.8,-6,-5.7,nan,nan,nan,nan,nan
3/12/18,-4.7,-0.8,-2.8,-3.2,nan,nan,nan,nan,nan
3/13/18,-1.7,4.2,1.2,0.9,nan,nan,nan,nan,nan
3/14/18,-2.3,2.9,0.3,-0.2,nan,nan,nan,nan,nan
3/15/18,-4.8,-0.5,-2.6,-3.4,nan,nan,nan,nan,nan
3/16/18,-6.1,1.2,-2.4,-3.6,nan,nan,nan,nan,nan
3/17/18,-1.1,3,0.9,0,nan,nan,nan,nan,nan
3/18/18,-3.9,3,-0.5,-2.3,nan,nan,nan,nan,nan
3/19/18,-7.2,-4.1,-5.6,-6.2,nan,nan,nan,nan,nan
3/20/18,-8.6,-4.8,-6.7,-6.9,nan,nan,nan,nan,nan
3/21/18,-13.8,-8.9,-11.4,-12.4,nan,nan,nan,nan,nan
3/22/18,-14.9,-12.3,-13.6,-13.4,nan,nan,nan,nan,nan
3/23/18,-14.2,-9.7,-11.9,-12.4,nan,nan,nan,nan,nan
3/24/18,-13.9,-8.2,-11.1,-11.8,nan,nan,nan,nan,nan
3/25/18,-18.4,-13.4,-15.9,-16.4,nan,nan,nan,nan,nan
3/26/18,-16,-9.9,-12.9,-14.1,nan,nan,nan,nan,nan
3/27/18,-11.3,-7.2,-9.2,-9.1,nan,nan,nan,nan,nan
3/28/18,-7.8,-6.1,-6.9,-7,nan,nan,nan,nan,nan
3/29/18,-10.6,-6.2,-8.4,-8.9,nan,nan,nan,nan,nan
3/30/18,-12.2,-8.8,-10.5,-10.7,nan,nan,nan,nan,nan
3/31/18,-12.9,-11.5,-12.2,-12.4,nan,nan,nan,nan,nan
4/1/18,-13.3,-9.4,-11.3,-11.9,nan,nan,nan,nan,nan
4/2/18,-15.6,-9.6,-12.6,-13.4,nan,nan,nan,nan,nan
4/3/18,-16,-13.3,-14.6,-14.6,nan,nan,nan,nan,nan
4/4/18,-15.1,-9.3,-12.2,-13.6,nan,nan,nan,nan,nan
4/5/18,-12.3,-8.4,-10.4,-11.4,nan,nan,nan,nan,nan
4/6/18,-9.3,-1.6,-5.5,-6.7,nan,nan,nan,nan,nan
4/7/18,-4.9,-2.5,-3.7,-3.7,nan,nan,nan,nan,nan
4/8/18,-3.8,1.2,-1.3,-2.6,nan,nan,nan,nan,nan
4/9/18,-3.1,0.4,-1.3,-2,nan,nan,nan,nan,nan
4/10/18,-3.1,-0.3,-1.7,-2.3,nan,nan,nan,nan,nan
4/11/18,-4.1,-1.4,-2.8,-3.2,nan,nan,nan,nan,nan
4/12/18,-6.1,-1.9,-4,-3.7,nan,nan,nan,nan,nan
4/13/18,-6.2,-2.4,-4.3,-5.2,nan,nan,nan,nan,nan
4/14/18,-6.5,-3.4,-5,-5.2,nan,nan,nan,nan,nan
4/15/18,-7.3,-2.7,-5,-5.9,nan,nan,nan,nan,nan
4/16/18,-11,-4.2,-7.6,-8.2,nan,nan,nan,nan,nan
4/17/18,-10.5,-5.8,-8.1,-9.1,nan,nan,nan,nan,nan
4/18/18,-8.3,-4.7,-6.5,-6.9,nan,nan,nan,nan,nan
4/19/18,-5.8,-4.4,-5.1,-5.1,nan,nan,nan,nan,nan
4/20/18,-8.3,-4.4,-6.4,-7,nan,nan,nan,nan,nan
4/21/18,-9.6,-4.4,-7,-7.4,nan,nan,nan,nan,nan
4/22/18,-7,-4,-5.5,-6,nan,nan,nan,nan,nan
4/23/18,-4.5,-3.7,-4.1,-4.2,nan,nan,nan,nan,nan
4/24/18,-5.6,-2.5,-4,-4.6,nan,nan,nan,nan,nan
4/25/18,-5.5,-0.6,-3,-3.8,nan,nan,nan,nan,nan
4/26/18,-3.6,2.6,-0.5,-1.5,nan,nan,nan,nan,nan
4/27/18,-6,2.9,-1.5,-2.3,nan,nan,nan,nan,nan
4/28/18,-8.4,2.7,-2.9,-5.8,nan,nan,nan,nan,nan
4/29/18,-7.8,-1.8,-4.8,-6,nan,nan,nan,nan,nan
4/30/18,-6.4,-1.8,-4.1,-5.1,nan,nan,nan,nan,nan
5/1/18,-4.6,-0.5,-2.6,-3.5,nan,nan,nan,nan,nan
5/2/18,-5.4,-1.4,-3.4,-3.7,nan,nan,nan,nan,nan
5/3/18,-9.3,-0.8,-5.1,-6,nan,nan,nan,nan,nan
5/4/18,-5.1,0,-2.5,-3.2,nan,nan,nan,nan,nan
5/5/18,-1.7,-0.3,-1,-1.1,nan,nan,nan,nan,nan
5/6/18,-1.2,3.7,1.2,-0.3,nan,nan,nan,nan,nan
5/7/18,2.3,5.8,4,4.3,nan,nan,nan,nan,nan
5/8/18,1.1,4.4,2.8,2,nan,nan,nan,nan,nan
5/9/18,4.5,8.5,6.5,6.2,nan,nan,nan,nan,nan
5/10/18,0.4,8.8,4.6,3,nan,nan,nan,nan,nan
5/11/18,-0.5,2.4,1,0.5,nan,nan,nan,nan,nan
5/12/18,-1.4,-0.1,-0.8,-0.8,nan,nan,nan,nan,nan
5/13/18,-1.5,2.1,0.3,0.2,nan,nan,nan,nan,nan
5/14/18,-4,2,-1,-1.8,nan,nan,nan,nan,nan
5/15/18,-6.1,0.3,-2.9,-3.7,nan,nan,nan,nan,nan
5/16/18,-3.2,8.7,2.8,0.4,nan,nan,nan,nan,nan
5/17/18,3.2,9.1,6.1,5.6,nan,nan,nan,nan,nan
5/18/18,5.8,8,6.9,6.8,nan,nan,nan,nan,nan
5/19/18,3.1,7.4,5.3,5.1,nan,nan,nan,nan,nan
5/20/18,0.3,6.1,3.2,3.1,nan,nan,nan,nan,nan
5/21/18,-1.4,0.5,-0.4,-0.6,nan,nan,nan,nan,nan
5/22/18,-1.2,0.1,-0.5,-0.7,nan,nan,nan,nan,nan
5/23/18,-4.1,2,-1,-1.7,nan,nan,nan,nan,nan
5/24/18,-4.2,2,-1.1,-2,nan,nan,nan,nan,nan
5/25/18,-2.9,-0.8,-1.8,-2.2,nan,nan,nan,nan,nan
5/26/18,-3.2,-0.2,-1.7,-1.9,nan,nan,nan,nan,nan
5/27/18,-4.3,-1.2,-2.7,-2.8,nan,nan,nan,nan,nan
5/28/18,-4.2,-1.2,-2.7,-2.9,nan,nan,nan,nan,nan
5/29/18,-4.1,-1.2,-2.6,-2.6,nan,nan,nan,nan,nan
5/30/18,-3.2,3.8,0.3,-1.2,nan,nan,nan,nan,nan
5/31/18,-1.4,5.6,2.1,1.4,nan,nan,nan,nan,nan
6/1/18,-0.9,5.4,2.3,1.4,nan,nan,nan,nan,nan
6/2/18,-1.9,3.9,1,0.6,nan,nan,nan,nan,nan
6/3/18,-2.6,5.1,1.3,0.2,nan,nan,nan,nan,nan
6/4/18,-0.1,5.2,2.5,1.3,nan,nan,nan,nan,nan
6/5/18,-2.6,2.4,-0.1,-1.1,nan,nan,nan,nan,nan
6/6/18,0.9,3.2,2.1,1.8,nan,nan,nan,nan,nan
6/7/18,-1.6,2.6,0.5,0.3,nan,nan,nan,nan,nan
6/8/18,-1.1,1.5,0.2,0.5,nan,nan,nan,nan,nan
6/9/18,-2.1,2.3,0.1,-0.7,nan,nan,nan,nan,nan
6/10/18,-2.5,1.3,-0.6,-1,nan,nan,nan,nan,nan
6/11/18,-1.1,1.6,0.2,-0.2,nan,nan,nan,nan,nan
6/12/18,-1.5,5.2,1.9,-0.1,nan,nan,nan,nan,nan
6/13/18,1.9,6.8,4.4,4.5,nan,nan,nan,nan,nan
6/14/18,-1,5.8,2.4,0.7,nan,nan,nan,nan,nan
6/15/18,-1.1,2.2,0.6,-0.1,nan,nan,nan,nan,nan
6/16/18,0,4.3,2.2,1.8,nan,nan,nan,nan,nan
6/17/18,4,7.2,5.6,4.8,nan,nan,nan,nan,nan
6/18/18,5.3,11.5,8.4,6.9,nan,nan,nan,nan,nan
6/19/18,9,12.4,10.7,10.6,nan,64.1,nan,nan,nan
6/20/18,11.7,15.4,13.5,13.5,nan,35.6,nan,nan,nan
6/21/18,8.6,14.1,11.4,10.9,nan,56,nan,nan,nan
6/22/18,3.2,9.5,6.4,5.4,nan,nan,nan,nan,nan
6/23/18,0.6,4.3,2.5,2.1,nan,nan,nan,nan,nan
