Date,site_temp_min,site_temp_max,site_temp_WMO,site_temp_USGS,Barom,RelHum,WindGustSpeed,WindSpeed,VecAvgWindDir,WindDir
2013/12/09,nan,nan,nan,nan,87.6,nan,nan,5.4,nan,nan
2013/12/10,nan,nan,nan,nan,86.9,nan,nan,4.7,nan,nan
2013/12/11,nan,nan,nan,nan,85.0,nan,nan,21.1,nan,nan
2013/12/12,nan,nan,nan,nan,85.2,nan,nan,nan,nan,nan
2013/12/13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013/12/14,nan,nan,nan,nan,84.4,nan,nan,nan,nan,nan
2013/12/15,nan,nan,nan,nan,85.7,nan,nan,nan,nan,nan
2013/12/16,nan,nan,nan,nan,86.1,nan,nan,nan,nan,nan
2013/12/17,nan,nan,nan,nan,86.3,nan,nan,nan,nan,nan
2013/12/18,nan,nan,nan,nan,87.4,nan,nan,nan,nan,nan
2013/12/19,nan,nan,nan,nan,85.9,nan,nan,nan,nan,nan
2013/12/20,nan,nan,nan,nan,85.7,nan,nan,nan,nan,nan
2013/12/21,nan,nan,nan,nan,86.2,nan,nan,nan,nan,nan
2013/12/22,nan,nan,nan,nan,85.2,nan,nan,nan,nan,nan
2013/12/23,nan,nan,nan,nan,86.0,nan,nan,nan,nan,nan
2013/12/24,nan,nan,nan,nan,86.7,nan,nan,nan,nan,nan
2013/12/25,nan,nan,nan,nan,86.0,nan,nan,nan,nan,nan
2013/12/26,nan,nan,nan,nan,85.7,nan,nan,nan,nan,nan
2013/12/27,nan,nan,nan,nan,86.6,nan,nan,nan,nan,nan
2013/12/28,nan,nan,nan,nan,86.7,nan,nan,nan,nan,nan
2013/12/29,nan,nan,nan,nan,86.5,nan,nan,nan,nan,nan
2013/12/30,nan,nan,nan,nan,85.6,nan,nan,nan,nan,nan
2013/12/31,nan,nan,nan,nan,86.5,nan,nan,nan,nan,nan
2014/01/01,nan,nan,nan,nan,85.9,nan,nan,nan,nan,nan
2014/01/02,nan,nan,nan,nan,86.2,nan,nan,nan,nan,nan
2014/01/03,nan,nan,nan,nan,87.4,nan,nan,nan,nan,nan
2014/01/04,nan,nan,nan,nan,87.6,nan,nan,nan,nan,nan
2014/01/05,nan,nan,nan,nan,86.9,nan,nan,nan,nan,nan
2014/01/06,nan,nan,nan,nan,86.6,nan,nan,nan,nan,nan
2014/01/07,nan,nan,nan,nan,85.9,nan,nan,nan,nan,nan
2014/01/08,nan,nan,nan,nan,84.8,nan,nan,nan,nan,nan
2014/01/09,nan,nan,nan,nan,84.6,nan,nan,nan,nan,nan
2014/01/10,nan,nan,nan,nan,85.0,nan,nan,nan,nan,nan
2014/01/11,nan,nan,nan,nan,84.2,nan,nan,nan,nan,nan
2014/01/12,nan,nan,nan,nan,84.2,nan,nan,nan,nan,nan
2014/01/13,nan,nan,nan,nan,85.9,nan,nan,nan,nan,nan
2014/01/14,nan,nan,nan,nan,85.4,nan,nan,nan,nan,nan
2014/01/15,nan,nan,nan,nan,87.4,nan,nan,nan,nan,164
2014/01/16,nan,nan,nan,nan,86.8,nan,nan,nan,nan,nan
2014/01/17,nan,nan,nan,nan,86.5,nan,nan,nan,nan,nan
2014/01/18,nan,nan,nan,nan,85.9,nan,nan,nan,nan,nan
2014/01/19,nan,nan,nan,nan,87.2,nan,nan,nan,nan,nan
2014/01/20,nan,nan,nan,nan,87.1,nan,nan,nan,nan,nan
2014/01/21,nan,nan,nan,nan,86.8,nan,nan,nan,nan,nan
2014/01/22,nan,nan,nan,nan,87.2,nan,nan,nan,nan,nan
2014/01/23,nan,nan,nan,nan,87.9,nan,nan,nan,nan,nan
2014/01/24,nan,nan,nan,nan,88.1,nan,nan,nan,nan,nan
2014/01/25,nan,nan,nan,nan,87.8,nan,nan,nan,nan,116
2014/01/26,nan,nan,nan,nan,87.5,56.0,nan,8.3,nan,nan
2014/01/27,0.2,4.4,2.3,2.3,87.0,63.1,nan,10.1,nan,nan
2014/01/28,-3.0,-0.3,-1.7,-1.8,87.0,99.8,nan,nan,177,nan
2014/01/29,-4.1,-2.5,-3.3,-3.2,86.8,98.6,nan,nan,nan,nan
2014/01/30,-7.9,-3.9,-5.9,-6.1,87.0,77.9,nan,5.4,71,nan
2014/01/31,-8.1,-4.7,-6.4,-6.3,87.0,84.0,nan,4.4,67,nan
2014/02/01,-9.4,-6.0,-7.7,-7.2,87.4,73.0,nan,6.0,47,nan
2014/02/02,-10.8,-8.0,-9.4,-9.1,87.7,68.7,nan,8.0,47,48
2014/02/03,-14.9,-10.8,-12.9,-12.9,88.0,72.4,nan,16.4,nan,nan
2014/02/04,-16.5,-14.2,-15.4,-15.3,88.1,65.7,nan,21.2,nan,nan
2014/02/05,-17.1,-15.1,-16.1,-16.2,88.1,70.8,nan,16.9,nan,nan
2014/02/06,-17.1,-11.0,-14.1,-13.5,87.0,39.3,nan,5.0,72,nan
2014/02/07,-18.2,-13.8,-16.0,-16.7,86.4,60.6,nan,10.8,nan,nan
2014/02/08,-19.7,-18.1,-18.9,-18.8,86.8,76.4,nan,10.9,nan,nan
2014/02/09,-22.7,-19.7,-21.2,-21.2,86.5,83.5,nan,12.5,nan,nan
2014/02/10,-23.9,-22.2,-23.1,-23.0,85.5,76.5,nan,24.8,nan,nan
2014/02/11,-26.2,-24.0,-25.1,-25.2,85.1,79.3,nan,16.4,nan,nan
2014/02/12,-24.5,-13.7,-19.1,-19.8,84.7,86.3,nan,7.4,93,nan
2014/02/13,-14.3,-7.7,-11.0,-11.2,84.3,92.9,nan,14.8,nan,nan
2014/02/14,-10.3,-5.9,-8.1,-7.9,83.9,96.3,nan,18.0,126,nan
2014/02/15,-8.1,-4.3,-6.2,-5.5,83.7,98.0,nan,19.8,nan,nan
2014/02/16,-10.2,-8.5,-9.3,-9.4,84.1,95.4,nan,8.6,134,nan
2014/02/17,-9.6,-7.0,-8.3,-8.5,84.3,95.9,nan,8.3,nan,nan
2014/02/18,-11.9,-7.8,-9.9,-9.8,84.5,94.9,nan,8.9,nan,nan
2014/02/19,-12.2,-9.4,-10.8,-11.3,85.3,93.0,nan,3.7,86,nan
2014/02/20,-11.6,-9.0,-10.3,-10.8,86.1,94.2,nan,3.8,nan,nan
2014/02/21,-14.8,-7.9,-11.4,-11.2,87.2,94.1,nan,2.0,125,nan
2014/02/22,-16.5,-15.0,-15.7,-15.9,87.5,79.4,nan,16.5,nan,nan
2014/02/23,-18.1,-11.3,-14.7,-14.9,87.2,52.5,nan,15.6,nan,nan
2014/02/24,-14.1,-11.2,-12.7,-12.5,87.0,38.3,nan,14.1,nan,nan
2014/02/25,-12.0,-1.1,-6.6,-7.0,87.1,38.2,nan,8.7,nan,nan
2014/02/26,-5.9,0.9,-2.5,-3.0,86.5,69.6,nan,9.9,nan,nan
2014/02/27,-8.5,-4.9,-6.7,-6.4,86.4,56.9,nan,13.6,nan,nan
2014/02/28,-12.1,-8.6,-10.3,-10.6,86.6,65.8,nan,13.8,nan,nan
2014/03/01,-15.6,-11.9,-13.8,-13.7,86.6,47.7,nan,11.5,nan,nan
2014/03/02,-17.7,-15.4,-16.5,-16.3,86.1,49.2,nan,17.8,78,nan
2014/03/03,-20.6,-16.4,-18.5,-19.0,86.0,54.0,nan,16.3,nan,nan
2014/03/04,-21.3,-19.8,-20.6,-20.5,86.5,57.6,nan,10.0,nan,nan
2014/03/05,-20.8,-15.4,-18.1,-18.3,85.7,57.6,nan,14.9,nan,nan
2014/03/06,-16.8,-14.7,-15.7,-15.9,85.5,52.7,nan,12.9,nan,nan
2014/03/07,-15.9,-4.3,-10.1,-13.4,85.1,77.8,nan,18.2,nan,nan
2014/03/08,-4.2,-2.4,-3.3,-3.2,83.9,99.4,nan,21.3,136,nan
2014/03/09,-5.8,-4.0,-4.9,-4.6,85.0,98.6,nan,nan,205,nan
2014/03/10,-6.5,-4.6,-5.6,-5.7,86.1,97.8,nan,nan,nan,nan
2014/03/11,-4.8,-2.8,-3.8,-3.8,85.8,99.1,nan,nan,nan,nan
2014/03/12,-6.6,-3.7,-5.2,-5.4,86.2,97.9,nan,nan,nan,nan
2014/03/13,-6.3,-4.5,-5.4,-5.5,86.0,97.9,nan,nan,nan,nan
2014/03/14,-6.3,-3.4,-4.9,-5.1,85.3,98.1,nan,nan,nan,nan
2014/03/15,-7.3,-6.0,-6.6,-6.7,85.4,97.1,nan,nan,nan,nan
2014/03/16,-10.2,-5.5,-7.9,-7.8,85.7,96.1,nan,nan,nan,nan
2014/03/17,-10.2,-5.2,-7.7,-7.3,86.4,96.6,nan,nan,nan,nan
2014/03/18,-7.0,-5.9,-6.4,-6.6,85.8,97.2,nan,nan,nan,nan
2014/03/19,-9.2,-2.5,-5.9,-6.1,86.4,97.1,nan,nan,nan,nan
2014/03/20,-10.9,-7.9,-9.4,-9.4,87.3,95.2,nan,nan,nan,nan
2014/03/21,-12.8,-10.9,-11.9,-11.9,87.5,92.1,nan,nan,nan,nan
2014/03/22,-13.7,-11.2,-12.4,-12.4,87.5,78.2,nan,15.7,nan,nan
2014/03/23,-12.2,-10.4,-11.3,-11.3,87.6,62.2,nan,16.3,nan,nan
2014/03/24,-14.4,-10.3,-12.3,-12.2,86.7,72.7,nan,22.2,nan,nan
2014/03/25,-12.2,-9.3,-10.8,-11.0,85.5,74.3,nan,25.2,nan,nan
2014/03/26,-12.7,-10.0,-11.3,-11.5,85.6,62.7,nan,18.4,nan,nan
2014/03/27,-14.1,-10.8,-12.4,-12.6,86.0,63.0,nan,11.3,nan,nan
2014/03/28,-13.3,-9.1,-11.2,-11.1,85.7,60.6,nan,13.0,nan,nan
2014/03/29,-10.7,-6.3,-8.5,-8.7,85.7,55.1,nan,11.2,nan,nan
2014/03/30,-8.1,-3.4,-5.7,-6.3,86.3,50.3,nan,8.1,nan,nan
2014/03/31,-4.4,-1.9,-3.1,-3.4,86.8,60.8,nan,2.8,235,238
2014/04/01,-7.5,-4.5,-6.0,-6.1,86.3,86.1,nan,1.2,158,162
2014/04/02,-7.8,-6.1,-6.9,-7.0,86.0,96.5,nan,6.8,nan,nan
2014/04/03,-7.6,-1.6,-4.6,-5.8,85.8,79.5,nan,2.5,57,nan
2014/04/04,-7.5,-6.1,-6.8,-7.0,85.7,95.4,nan,7.2,141,nan
2014/04/05,-6.1,-3.8,-5.0,-4.8,85.4,98.3,nan,7.6,163,nan
2014/04/06,-4.7,-3.3,-4.0,-3.9,86.0,98.7,nan,8.1,nan,nan
2014/04/07,-4.8,-0.3,-2.5,-2.4,84.8,99.5,nan,14.9,nan,nan
2014/04/08,-6.8,-2.9,-4.9,-4.6,85.5,98.1,nan,7.1,233,230
2014/04/09,-7.8,-3.5,-5.6,-5.5,85.7,97.5,nan,7.6,nan,nan
2014/04/10,-8.4,-0.3,-4.4,-4.0,85.9,97.2,nan,nan,nan,nan
2014/04/11,-10.1,-4.5,-7.3,-7.6,87.1,66.0,nan,6.7,71,nan
2014/04/12,-7.4,0.4,-3.5,-4.4,87.6,53.0,nan,2.2,181,181
2014/04/13,-2.9,-0.7,-1.8,-1.4,87.5,43.6,nan,4.6,nan,nan
2014/04/14,-2.7,-0.8,-1.7,-1.7,86.5,83.5,nan,7.6,nan,nan
2014/04/15,-2.7,3.6,0.4,-1.2,86.5,85.6,nan,3.4,90,nan
2014/04/16,-3.1,-0.6,-1.9,-2.3,86.1,98.0,nan,8.4,nan,nan
2014/04/17,-3.4,-1.8,-2.6,-2.5,85.0,98.7,nan,13.7,nan,nan
2014/04/18,-5.5,-2.7,-4.1,-4.0,85.9,98.8,nan,10.5,nan,nan
2014/04/19,-6.3,-0.8,-3.6,-3.7,85.4,82.9,nan,13.7,nan,nan
2014/04/20,-3.7,-0.1,-1.9,-2.1,86.0,85.0,nan,14.4,nan,nan
2014/04/21,-3.3,-0.0,-1.7,-1.5,86.7,77.2,nan,5.3,nan,nan
2014/04/22,-3.4,2.4,-0.5,-0.9,86.2,83.3,nan,2.2,20,25
2014/04/23,-4.4,-1.9,-3.1,-3.2,85.9,98.9,nan,4.2,134,130
2014/04/24,-4.5,0.3,-2.1,-2.6,85.9,97.3,nan,4.0,nan,nan
2014/04/25,-4.5,-1.9,-3.2,-3.1,86.2,82.5,nan,6.3,nan,nan
2014/04/26,-3.1,-0.2,-1.6,-1.8,85.5,64.7,nan,6.3,nan,nan
2014/04/27,-2.3,0.3,-1.0,-1.1,85.4,78.1,nan,5.9,nan,nan
2014/04/28,-3.5,-1.7,-2.6,-2.7,86.5,99.6,nan,11.2,nan,nan
2014/04/29,-3.0,-0.2,-1.6,-1.5,87.2,99.8,nan,11.5,nan,nan
2014/04/30,-3.1,3.1,0.0,-0.3,87.7,81.3,nan,3.6,69,60
2014/05/01,1.5,6.1,3.8,3.9,87.9,44.2,nan,8.8,55,nan
2014/05/02,1.6,4.7,3.1,3.0,87.3,45.6,nan,18.6,67,nan
2014/05/03,0.2,3.0,1.6,1.3,87.0,44.1,nan,14.1,nan,nan
2014/05/04,-0.9,4.1,1.6,1.7,86.8,50.8,nan,5.3,288,nan
2014/05/05,1.1,3.7,2.4,2.6,86.8,65.6,nan,2.8,269,nan
2014/05/06,-0.5,2.3,0.9,0.9,87.0,89.4,nan,3.9,159,nan
2014/05/07,-0.8,3.1,1.1,1.2,86.5,75.6,nan,3.9,131,137
2014/05/08,0.8,7.2,4.0,3.6,86.1,65.6,nan,2.7,81,nan
2014/05/09,4.8,8.8,6.8,6.6,86.5,49.7,nan,4.6,105,nan
2014/05/10,3.7,8.3,6.0,6.4,87.4,65.1,nan,2.9,142,nan
2014/05/11,1.3,3.9,2.6,2.5,87.7,98.0,nan,4.9,nan,nan
2014/05/12,1.8,5.3,3.6,3.4,87.8,86.4,nan,7.3,nan,nan
2014/05/13,2.9,5.7,4.3,4.1,87.7,88.2,nan,6.6,nan,nan
2014/05/14,0.8,4.1,2.4,1.8,87.7,99.2,nan,6.2,112,nan
2014/05/15,1.3,6.3,3.8,3.5,87.9,77.9,nan,8.1,76,nan
2014/05/16,4.7,9.7,7.2,7.0,87.2,49.3,nan,4.7,75,nan
2014/05/17,6.6,12.5,9.6,9.4,86.9,42.2,nan,1.5,283,272
2014/05/18,2.9,6.9,4.9,3.9,86.6,88.6,nan,3.4,228,223
2014/05/19,-0.5,2.9,1.2,0.3,86.1,100.0,nan,13.8,nan,nan
2014/05/20,-1.9,-0.1,-1.0,-0.9,86.4,100.0,nan,8.3,124,nan
2014/05/21,-2.9,2.1,-0.4,-0.5,86.4,96.4,nan,3.0,122,nan
2014/05/22,-2.2,3.1,0.5,0.3,86.0,92.5,nan,2.6,325,nan
2014/05/23,-0.1,5.3,2.6,2.5,86.5,76.6,nan,3.5,nan,nan
2014/05/24,-1.4,4.2,1.4,1.1,87.1,88.4,nan,2.1,234,227
2014/05/25,0.9,6.9,3.9,3.7,86.9,55.4,nan,1.5,322,309
2014/05/26,2.3,8.9,5.6,5.4,87.1,55.0,nan,1.3,nan,nan
2014/05/27,-1.6,4.3,1.4,0.2,87.6,96.5,nan,3.5,nan,nan
2014/05/28,-1.8,0.3,-0.8,-0.8,87.5,100.0,nan,3.6,nan,nan
2014/05/29,-0.5,2.1,0.8,0.9,87.3,97.6,nan,2.0,191,nan
2014/05/30,1.1,2.3,1.7,1.6,87.3,99.8,nan,7.6,148,nan
2014/05/31,-1.4,2.3,0.4,1.3,87.4,100.0,nan,6.3,222,nan
2014/06/01,-1.8,-0.6,-1.2,-1.3,87.7,99.7,nan,6.1,nan,nan
2014/06/02,-1.4,0.3,-0.6,-0.4,87.3,100.0,nan,5.5,nan,nan
2014/06/03,-1.3,0.5,-0.4,-0.5,87.2,100.0,nan,nan,283,nan
2014/06/04,-1.5,6.3,2.4,2.2,87.5,82.0,nan,nan,4,nan
2014/06/05,0.9,2.1,1.5,1.6,87.6,96.6,nan,2.6,246,246
2014/06/06,0.8,8.0,4.4,4.8,87.4,71.9,nan,2.8,nan,nan
2014/06/07,1.4,4.8,3.1,3.0,86.9,92.9,nan,10.3,nan,nan
2014/06/08,0.2,2.2,1.2,0.8,86.5,100.0,nan,10.9,132,nan
2014/06/09,0.1,1.5,0.8,0.8,87.1,100.0,nan,4.6,144,nan
2014/06/10,0.5,2.7,1.6,1.5,87.3,99.7,nan,2.2,282,276
2014/06/11,0.9,3.4,2.2,2.2,87.2,94.4,nan,2.1,277,279
2014/06/12,1.1,3.2,2.1,1.9,87.0,89.7,nan,1.6,283,nan
2014/06/13,-0.1,1.6,0.8,0.5,86.6,98.3,nan,7.1,nan,nan
2014/06/14,-0.0,0.7,0.4,0.4,86.2,100.0,nan,9.8,128,nan
2014/06/15,-0.3,5.5,2.6,2.6,86.6,89.1,nan,2.6,82,nan
2014/06/16,1.9,5.9,3.9,4.3,87.0,79.3,nan,4.5,157,nan
2014/06/17,-0.1,4.5,2.2,2.2,86.4,97.3,nan,15.8,160,nan
2014/06/18,-0.5,0.5,-0.0,-0.2,86.9,100.0,nan,4.1,149,nan
2014/06/19,-0.3,5.4,2.5,2.0,86.5,83.8,nan,4.3,nan,nan
2014/06/20,0.0,4.0,2.0,1.6,86.4,95.6,nan,4.6,132,138
2014/06/21,-0.2,3.3,1.5,1.6,86.8,92.5,nan,7.7,nan,nan
2014/06/22,2.3,4.0,3.1,3.1,86.6,94.8,nan,13.2,nan,nan
2014/06/23,3.6,7.4,5.5,5.3,86.7,96.9,nan,10.8,100,nan
2014/06/24,1.7,7.1,4.4,4.6,86.8,98.0,nan,8.3,139,nan
2014/06/25,0.2,2.1,1.1,1.1,87.0,100.0,nan,5.5,142,nan
